#Filename,File Type,Spectra S/N
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/HARD_COPY_ORGINAL_DATA/SDSS_spec/02-26-2020/SDSSspec/spec-10253-58487-0332.fits,sdssdr12,2.137825331371053
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/HARD_COPY_ORGINAL_DATA/SDSS_spec/02-26-2020/SDSSspec/spec-8299-57346-0713.fits,sdssdr12,0.24455069474592284
