#Filename,File Type,Spectra S/N
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/HARD_COPY_ORGINAL_DATA/SDSS_spec/ALL_VARSTAR_SPEC/ASCII/139.48664+049.04397_7306-56684-0528.txt,txt,9.730811810785656
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/HARD_COPY_ORGINAL_DATA/SDSS_spec/ALL_VARSTAR_SPEC/ASCII/143.35448+042.36292_8299-57346-0713.txt,txt,0.08019893087999322
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/HARD_COPY_ORGINAL_DATA/SDSS_spec/ALL_VARSTAR_SPEC/ASCII/193.50510+047.60710_7413-56769-0527.txt,txt,4.50838803382355
