ra_epoch2000,dec_epoch2000,Source,Gmag,parallax,parallax_error,bp_rp,teff_val,a_g_val,e_bp_min_rp_val
11.6292878661018,84.7786218769621,573550482464869248,18.198,0.4331,0.1576,1.765928,,,
12.5156394916963,84.8447934169007,573551685055772544,19.199,0.2413,0.2582,1.756231,,,
9.11062047606,85.1136230066271,573570857788817024,19.262,0.7235,0.2497,1.928671,,,
10.3870925439428,84.6947614830141,573545706461139456,19.873,1.0058,0.4585,2.369293,,,
6.1128194368009,85.1683957604449,573620541970521856,18.966,0.3893,0.187,1.951166,,,
8.529920618123,85.1345287722444,573571171321808512,17.548,0.4777,0.0853,1.252853,,,
7.1386430176781,85.1989928703422,573575397572493312,15.049,0.5237,0.023,0.874293,5934.75,0.737,0.393
9.1224788318074,85.0253547145782,573569380321102464,18.086,0.5371,0.1128,1.437729,,,
7.3192537140337,85.1301815680917,573574607298514560,15.369,0.5311,0.0249,0.846997,5734.0,0.4963,0.2405
8.6617057857346,85.1444874163405,573571205684417920,17.852,0.6262,0.0966,1.324444,,,
7.9616251008567,85.1332445214726,573573885744009984,10.051,0.5291,0.0296,2.186167,3917.22,,
8.859717834445,85.0781754641504,573570376752441728,19.528,0.738,0.2991,2.193123,,,
8.5139210809086,85.0909820756325,573570621568869760,15.641,0.4928,0.0288,0.912232,5431.38,,
6.3948469803796,85.1154628618502,573619824714070912,19.539,0.5738,0.3417,1.958309,,,
6.1429343545827,85.1426906192383,573620065232233472,16.298,0.4914,0.04,0.987466,5341.5,0.571,0.2827
10.7329308980998,84.6828063394286,573545534662757504,19.531,0.5557,0.3988,2.162375,,,
9.535086207246,85.0768749571259,573570003093582592,17.27,0.6193,0.0757,1.184601,,,
10.3608947142704,84.918083010845,573555430267280896,18.999,0.1627,0.2183,2.12904,,,
5.8134773267559,85.1913581556097,573621400963999232,19.583,0.4615,0.2792,1.782957,,,
10.7916068534341,84.8752308759281,573554502554320256,19.247,0.564,0.324,1.750675,,,
6.8771813394466,85.1358567237451,573573370347796096,16.6,0.5471,0.0465,1.029094,5186.79,0.314,0.1405
8.1110847274256,84.7903282729692,573559450356549376,19.376,0.8488,0.2957,2.031267,,,
12.0075255679668,84.7058151782971,573543610517133952,19.45,0.4502,0.2859,2.094297,,,
6.8548659301496,85.0193491534045,573566597181539712,19.81,0.474,0.3548,1.879416,,,
12.2646572387278,84.9072322027019,573552475329793152,16.799,0.4548,0.0701,1.11355,4993.0,0.704,0.348
10.3218103016284,84.9932152929586,573557564868307584,17.029,0.4156,0.0643,1.135689,4986.3,0.6997,0.3477
9.0861372527712,84.9002104920717,573561202703302912,18.263,0.5824,0.1459,1.399193,,,
6.8522595316938,85.0271770669651,573566597181160960,19.636,0.3161,0.3095,2.01461,,,
7.9401057664049,84.9830196289864,573565428955444864,19.752,0.6787,0.3513,2.337423,,,
8.4068179035212,84.914234797002,573562169073257216,17.591,0.6268,0.0984,1.248835,,,
6.9003697807221,84.9316186834841,573564299376908544,17.279,0.6372,0.0772,1.177088,,,
10.7956985965153,84.9382183770302,573556254901018112,19.336,0.5225,0.3552,1.770943,,,
10.3488311316262,84.9300808315498,573555468924280192,14.943,0.5119,0.0223,1.165386,4934.0,,
10.0515158058031,84.9620108800921,573557221270929408,15.831,0.5338,0.0331,0.888673,5727.0,0.298,0.1575
11.077638594677,84.9776545307512,573556602795639168,15.649,0.5214,0.0377,0.894225,5478.75,0.53,0.2643
9.6030857013774,84.9033434468375,573566872060140416,19.725,0.3812,0.3465,2.03653,,,
9.5201964248476,84.9167719190948,573566979436633216,18.245,0.5892,0.1403,1.505034,,,
7.6328508310752,84.9808181838495,573565501967863680,14.839,0.4873,0.0226,0.910327,5455.0,1.3975,0.688
9.1288006716099,84.8933156170816,573561207000590464,18.227,0.4117,0.1496,1.466772,,,
9.3604034844882,85.0070367355585,573569315898823936,16.913,0.4266,0.0607,1.094965,5038.0,0.563,0.2767
10.2101348179856,84.8964904123176,573554987887950208,17.528,0.5053,0.0945,1.28179,,,
10.2665820471575,84.9243873025979,573555503284019712,16.27,0.485,0.044,0.992285,5351.77,0.55,0.2645
8.3393317092804,85.1456648294393,573574126262177920,18.476,0.1722,0.1474,1.862301,,,
11.2885982102347,84.9336642329849,573556396637219328,15.355,0.5493,0.0329,0.896319,5623.56,0.468,0.239
10.8542075053697,84.9207421601117,573556156119051648,17.835,0.4251,0.1145,1.405623,,,
9.9262765823904,85.0525975109941,573569728215680384,14.879,0.5312,0.0203,1.077609,5092.56,,
11.0384860600882,84.9813589637217,573556804656853376,17.974,0.6928,0.1371,1.566317,,,
9.4948844683304,85.025937095061,573569453337775616,15.815,0.4907,0.0376,0.879529,5809.13,0.508,0.2508
10.3903829885311,84.7772868497468,573547561887090944,19.831,0.7608,0.4257,2.283882,,,
7.9325180530234,84.9614495574923,573565295809437568,16.754,0.4906,0.055,1.149336,4957.75,0.752,0.3677
7.7276244920105,85.0459406726207,573571682422459264,19.607,0.8832,0.3084,1.94418,,,
10.1913734897415,85.0497170680909,573557942825421312,19.278,0.4183,0.2655,2.069107,,,
10.4261147751189,84.9874759948207,573557560571095936,18.054,0.3488,0.126,1.451624,,,
8.677756880746,84.9148879739387,573561992977291648,19.827,0.3217,0.3746,1.946899,,,
9.7944364910287,84.9737641169068,573567563552175104,16.046,0.4854,0.0361,0.925188,5449.75,0.315,0.154
6.4565394703143,84.9123894927055,573610959901614080,15.76,0.5128,0.0346,0.905033,5471.67,0.516,0.257
11.1207374958997,84.9851018655589,573556637152547328,19.999,-0.024,0.5537,1.907471,,,
9.0818487767077,84.9529651002018,573567323034007552,18.053,0.4334,0.1188,1.451288,,,
7.141541518045,85.0631316322622,573572541415930112,18.171,0.4777,0.1324,1.348665,,,
9.0743788277413,85.0896063610295,573570720349837568,16.735,0.5562,0.056,1.047474,5065.56,0.2052,0.1053
6.5533164535426,85.1455189280023,573620370172099712,19.725,0.6272,0.2989,1.924103,,,
9.6953821697068,84.7670290019796,573546943411780096,19.577,0.5365,0.3712,1.87818,,,
6.6567796627722,85.0967111300258,573619755994600192,17.055,0.52,0.0617,1.121609,4969.0,0.3685,0.1805
7.1595732332666,84.8553747837118,573563577822419840,17.027,0.4851,0.0714,1.215384,4853.03,0.822,0.3995
8.4027193437206,85.0681451646712,573570484129918720,15.713,0.4746,0.0288,0.883705,5812.87,0.5805,0.281
11.2027641458268,84.9041775980049,573555881241149440,16.741,0.4453,0.0645,1.086712,5053.1,,
11.7863213366283,84.867791482385,573552651425754240,17.227,0.5434,0.0872,1.235708,,,
8.2359186729017,84.8131693958333,573559592092900096,19.264,0.8427,0.2915,1.785444,,,
8.6520276420934,84.807327949033,573559729531857920,19.925,0.2548,0.4437,1.929497,,,
9.938577679825,84.8332674205221,573549009293487360,14.878,0.486,0.0226,1.066147,5336.62,,
8.8826022396329,84.8035871189646,573559076696831104,18.327,0.5951,0.1554,1.535641,,,
7.0353094168942,85.1150368185115,573573198549109248,19.976,0.7365,0.4141,2.191317,,,
9.6813957878381,85.0306569979161,573569277241890816,19.185,0.9877,0.2357,2.235609,,,
8.9527501239938,85.1192318890205,573570926508297600,18.14,0.4657,0.1277,1.4098,,,
8.7371116631998,85.0496618260657,573570204954828800,17.364,0.3819,0.0741,1.357563,,,
9.9526158182003,85.0376054765852,573557869808755200,19.722,0.7312,0.3323,2.145931,,,
7.4800649152282,85.1416286611528,573574671719786624,17.346,0.6366,0.0692,1.171408,,,
9.2889570087615,85.0928685628246,573570067516013312,18.784,0.2573,0.1867,1.677784,,,
12.411401195579,84.778761579632,573549932709068416,17.131,0.4322,0.0869,1.260534,,,
12.5102675612707,84.8338212591198,573551650696025472,19.183,0.7368,0.2838,1.994612,,,
8.9435228578855,84.9956072913513,573568521327914112,17.846,0.4082,0.1053,1.615362,,,
10.6522959391283,84.8693529073929,573554468194574208,19.446,-0.4377,0.3617,2.07519,,,
10.3325224743114,85.0241628173128,573557908465908096,13.186,0.4993,0.0145,1.31784,4933.61,,
12.7953057904969,85.2554022382055,573939743941135104,16.972,0.3839,0.0649,1.082027,5033.0,,
11.9662047162029,85.2738018017392,573942909332933120,15.852,0.5411,0.0392,0.885048,5520.07,0.3315,0.154
9.3633860650608,85.1744664248251,573946757623663488,16.589,0.4197,0.0497,1.040299,5157.67,0.604,0.303
13.2374034214657,85.694937601945,573978746538666112,19.661,0.295,0.3384,1.811293,,,
8.5686623217462,85.5805492284829,573985034372054016,19.791,0.8622,0.4252,2.11624,,,
10.5951898175351,85.0568332139382,573933185525541504,19.826,-0.2179,0.3862,2.224976,,,
10.8780271050112,85.1957787493053,573935934306082432,16.755,0.6389,0.0626,1.040871,5105.6,0.0227,0.01
12.4900298127283,85.2411811952483,573939881380081280,18.885,0.5371,0.2051,1.75968,,,
11.3221961664532,85.2060884091548,573941053907096576,15.196,0.5056,0.0268,0.876616,5823.0,,
11.3861353924953,85.2051535769686,573940985187621760,16.399,0.4878,0.0488,0.964398,5317.66,,
11.0180284023941,85.257368961487,573942015979736064,17.62,0.5394,0.0991,1.302816,,,
12.2125323507734,85.2447702321325,573939915739819776,17.585,0.4609,0.1169,1.493149,,,
12.5010191873393,85.3286249214892,573940637293039360,18.8,0.4187,0.1875,1.711311,,,
13.0667335501987,85.2290324506098,573938992322797440,14.851,0.4745,0.0224,0.904311,5399.6,,
11.3626013297791,85.2048741065802,573941053907097984,14.964,0.5345,0.0255,0.891327,5509.96,,
11.2748749293752,85.1645426240645,573934933577714560,19.353,0.5393,0.294,1.824005,,,
12.153945013371,85.4830617568832,573969671272135680,18.899,0.5556,0.1733,1.838419,,,
10.7028783642095,85.1963527122135,573935831226864128,15.378,0.4764,0.03,0.874825,5809.26,1.011,0.4885
12.9812686322566,85.2291576193249,573938953667143808,19.231,0.5102,0.2643,1.884268,,,
12.1370567863595,85.3867590073361,573967270387387904,14.89,0.514,0.0217,0.90418,5384.5,1.526,0.7665
7.98733240604,85.4366452409416,573959917403340416,16.124,0.4288,0.0386,0.984701,5328.33,0.67,0.3305
15.3981992380015,85.6845975026854,573881233601744512,18.539,0.7467,0.1289,1.816389,,,
11.70827990753,85.2851456339354,573943149851095040,14.88,0.5384,0.0327,1.175871,4924.0,,
11.9426918654415,85.214510456248,573941225705789568,14.77,0.5076,0.0232,1.148489,4931.07,1.143,0.6005
11.3715149886745,85.2037200084612,573940985187622656,15.686,0.5968,0.0341,0.875006,5670.0,0.169,0.094
13.269076113441,85.2187712868562,573938923603328000,14.688,0.5909,0.0205,0.92959,5414.5,,
12.9799334184162,85.1311312435192,573936724580102784,15.719,0.5093,0.0393,0.916082,5430.0,0.6167,0.305
11.0539730253079,85.2743640807625,573942428296589568,15.645,0.5385,0.034,0.884599,5567.0,,
11.840119047387,85.2376652004469,573941324489085696,19.078,0.6765,0.2615,1.887564,,,
10.5861471140579,85.2609753813529,573942153418684288,13.241,0.5153,0.0157,0.729372,6265.5,1.3325,0.648
12.4931884618277,85.3579830722702,573964242433330432,18.018,0.4046,0.116,1.427288,,,
11.9223747024194,85.331112695945,573943523511054464,19.533,0.6033,0.3344,1.917555,,,
11.8591936940041,85.2821231060194,573942978052404992,16.128,0.5077,0.0426,0.939998,5409.0,0.4095,0.2115
11.9625134423452,85.2247515600794,573941260065522304,14.484,0.519,0.0212,0.894519,5565.0,,
10.9776003613577,85.2051128327667,573935899946338816,16.464,0.4795,0.055,1.156156,4929.5,,
11.0971044026401,85.2116995715415,573941775461597312,19.539,0.1618,0.3602,2.090893,,,
12.0463823376326,85.2842908374264,573943012412143744,17.409,0.5767,0.0844,1.201677,,,
12.1814994176652,85.2266759796303,573938408207238528,16.151,0.4914,0.0409,1.044782,5465.15,0.8183,0.394
12.3223368208947,85.2851809184933,573940091834384000,14.763,0.5214,0.0212,0.898593,5598.87,,
13.1915876417281,85.3627500337122,573964349809801600,18.032,0.4882,0.1099,1.433748,,,
12.6052856489125,85.2348044597122,573939679517557120,16.182,0.5412,0.0452,0.983961,5347.25,0.413,0.204
6.4937523886822,85.2720756369285,573998125432263168,18.089,0.5257,0.114,1.432724,,,
10.3589235496847,85.2836940868131,573954003235718016,19.833,0.4195,0.4072,2.074923,,,
11.7531120977429,85.2782335005813,573943149851098240,15.725,0.5083,0.034,0.901632,5448.53,0.5505,0.271
11.1038540932569,85.3440382281208,573944176346085376,15.547,0.5257,0.0298,0.868904,5797.59,0.439,0.2238
12.2291506917531,85.2868647748238,573940091834382592,16.533,0.4265,0.0485,1.018069,5314.0,0.691,0.354
13.0101905547414,85.2350006460738,573938992322792832,15.336,0.5143,0.0285,0.90255,5415.44,0.7687,0.3503
12.2723369306292,85.2922697466392,573940465494305664,18.956,0.4632,0.2239,1.752819,,,
9.2125784396432,85.1674150921332,573946723263927808,15.715,0.5741,0.0338,0.913973,5464.5,,
9.7109352837854,85.3216060466895,573954346828597120,17.74,0.5095,0.0955,1.351555,,,
9.990622619454,85.2805185828968,573954140670134144,19.32,0.5391,0.2787,1.867188,,,
9.0692525564957,85.1638495764275,573946414026282752,15.151,0.5483,0.0249,0.916199,5442.0,1.0045,0.5125
11.7261152877734,85.2921991116341,573943184210829568,17.655,0.4613,0.0952,1.518086,,,
10.5940103153772,85.2019079893835,573936037385290496,15.424,0.5363,0.0308,0.873849,5889.25,0.39,0.1987
9.7370199470638,85.3649574836295,573955652498702208,19.104,0.439,0.2305,2.221211,,,
12.869128278844,85.2311434715434,573939713877299072,14.837,0.5417,0.0239,0.906804,5422.79,,
11.3266026032917,85.3457807793688,573944146283478400,15.936,0.5277,0.0371,0.916535,5441.0,0.3087,0.1533
10.6590544939552,85.2025037035776,573936037385290752,18.018,0.5667,0.1262,1.39131,,,
10.4555123008391,85.2200898493203,573936204886664576,18.156,0.5017,0.1568,1.684473,,,
10.5347753864039,85.2002642070612,573936037385290880,15.148,0.5271,0.0271,0.875945,6033.0,,
11.3800780214859,85.288188350789,573941741101817856,15.146,0.5423,0.0267,0.877338,5878.76,0.4422,0.2653
11.9220788110249,85.2947173091126,573943081131614720,16.868,0.6154,0.0641,1.086399,5021.5,0.2093,0.108
9.4675313929415,85.3642019493009,573955583779219712,19.772,-0.0771,0.3462,2.120266,,,
12.8938072635498,85.2122294553047,573938816228181248,16.606,0.5331,0.0533,1.192392,4913.0,0.7822,0.386
11.8939388001775,85.2640477507539,573942939395342336,15.241,0.5142,0.028,0.843614,5784.0,0.4205,0.17
11.9754509820686,85.1316578981578,573931806841515136,19.198,0.8561,0.3156,1.989,,,
12.0835625799859,85.2241951837548,573938408207239296,14.106,0.5169,0.0178,0.403822,7844.0,0.4633,0.217
12.8702712862594,85.1145959049146,573936582845147008,19.429,0.3939,0.3057,1.880924,,,
13.1061194605025,85.3243092522197,573963903133059584,14.791,0.4858,0.0215,0.901927,5445.85,,
11.3970364251922,85.2845279948846,573941741101819392,14.865,0.4862,0.0247,0.899339,5860.0,,
13.9122162404242,85.3389191515433,573963383441147008,19.893,0.597,0.3809,2.027636,,,
12.01147819608,85.2205751573724,573941260065524736,16.237,0.5315,0.047,0.96691,5417.25,0.2557,0.138
12.3862389274822,85.2575370075971,573939984459327616,18.712,0.6972,0.2111,1.687033,,,
11.5364561848242,85.2879330828352,573943218570568704,16.227,0.5186,0.0433,0.946089,5444.0,0.239,0.126
11.7872757397347,85.295823786555,573943282992846464,17.979,0.4182,0.1215,1.63516,,,
12.2045867565431,85.3232886114368,573943557870788608,18.316,0.7396,0.1336,1.517613,,,
11.9219556056985,85.2293638702282,573941260065518336,14.799,0.5283,0.0227,0.887033,5727.0,,
10.944461574444,85.2162102913428,573941839883758464,18.071,0.5139,0.126,1.379845,,,
11.3596200757195,85.4711064472788,573968812286209792,19.503,0.6834,0.285,1.839838,,,
12.8383335118583,85.2422819131548,573939713877292544,19.368,0.4255,0.2876,2.316572,,,
11.4174918206738,85.3365742323597,573944141986341888,18.593,0.6066,0.1815,1.808043,,,
10.3599117915448,85.35323336798,573956133535035648,16.796,0.5664,0.0544,1.064854,5088.88,0.1375,0.0857
12.7940620153233,85.2413792458169,573939713877292800,14.91,0.5584,0.0242,0.874711,5609.11,0.7105,0.3638
12.5361788579808,85.3702012253157,573964281090159360,17.748,0.4753,0.0964,1.295769,,,
11.9905096140766,85.2266692339222,573941255769605120,18.005,0.4847,0.134,1.81333,,,
9.3787878034725,85.2814749074145,573949055428849152,18.193,0.4683,0.1291,1.501143,,,
9.6646572424502,85.1958274628523,573947547897636992,16.085,0.4905,0.0394,0.991139,5324.0,0.711,0.3547
12.1892680417759,85.1012741159708,573931433178878592,18.191,0.5781,0.1658,1.394234,,,
12.178736974804,85.3259614759028,573943557870790528,18.126,0.3727,0.1251,1.444237,,,
10.1569358082285,85.2538828243934,573948063293683328,17.66,0.5414,0.0898,1.271336,,,
6.255666714714,85.3737916082207,573998911409279616,19.565,0.5345,0.3131,1.945089,,,
8.259459256284,85.6092595815436,573985893365505280,16.269,0.4614,0.0426,0.975437,5390.33,0.4303,0.221
12.6724561496153,85.3238977678689,573964040572011008,15.474,0.4858,0.0305,0.859739,5779.0,0.59,0.294
12.9577525253566,85.2494253224603,573940121898256384,17.818,0.7354,0.1079,1.343542,,,
10.2859197031109,85.3148231422523,573954484267551104,18.953,0.0821,0.2144,1.751268,,,
12.0441566976771,85.2923729807127,573943046771878912,19.52,0.512,0.3376,2.08728,,,
10.7918289388123,85.2067256851907,573935934306074496,14.893,0.5155,0.0248,0.873402,5737.59,1.6222,0.823
11.2420453237514,85.277937891305,573942462656327552,15.246,0.5212,0.0272,0.880665,5774.82,0.744,0.369
10.2103059843511,85.2052678979529,573947444818422272,19.544,0.1803,0.3003,1.925243,,,
9.3522838052455,85.2806838492005,573949021069109504,18.501,0.5085,0.1597,1.505583,,,
13.2270680462047,85.2106894378065,573938884947660416,18.675,0.42,0.1806,1.687513,,,
12.7512068346545,85.326447359505,573964040572010496,16.04,0.4504,0.0403,0.923161,5322.76,0.522,0.2603
11.9024940583868,85.2284396996225,573941255769606272,18.539,0.5247,0.1676,1.760513,,,
11.7992316047475,85.2254344343591,573941294425258496,14.358,0.4715,0.0207,0.791456,5934.5,1.5557,0.7682
10.29694531101,85.3175697002596,573954518627293056,18.406,0.2879,0.143,1.58168,,,
10.5275558625961,85.2797996320576,573942290857628288,14.063,0.5189,0.0178,0.764329,6086.25,,
11.3998439077297,85.2953736833528,573943218570563712,15.014,0.579,0.0251,0.887497,5676.49,,
9.1501976252718,85.4509287239027,573957645363619200,18.208,0.407,0.126,1.569593,,,
11.0436218711249,85.2221516902649,573941805524024448,19.189,0.7382,0.2564,1.794308,,,
8.1132156073195,85.3153524824333,573952152102506240,17.484,0.5526,0.0844,1.264799,,,
11.0701996195067,85.2889128939934,573942531375797120,15.673,0.4798,0.0373,0.890451,5719.0,0.39,0.2018
12.4367923142598,85.3652232960023,573964246730422400,16.455,0.5719,0.051,0.986654,5335.0,0.1535,0.079
9.9971942187944,85.2792158097901,573954144967361792,19.443,0.3243,0.3087,1.891808,,,
7.5542343342326,85.2546105521538,573950807775471488,18.735,0.528,0.1697,1.909855,,,
11.7679137145416,85.2504591815813,573941427566934400,16.857,0.5855,0.0676,1.280247,4896.4,0.7525,0.3505
8.8829718655504,85.6463005063857,573987126019598976,19.917,0.0443,0.4522,1.991795,,,
11.796216995157,85.2494812398157,573941431864196096,15.372,0.5531,0.0304,0.861787,5796.0,0.432,0.2228
11.4848919601261,85.255005613462,573941530646149120,18.116,0.7382,0.1295,1.49538,,,
10.6686758919176,85.2804423899196,573942290857629312,15.028,0.4972,0.025,1.219377,4887.23,,
11.1285500346253,85.2125300545849,573941775461596928,15.986,0.5339,0.042,0.974955,5337.25,0.4225,0.2095
11.8780975986767,85.3591852909564,573943871405569280,15.115,0.4881,0.0249,0.882953,5851.46,,
11.3853830016607,85.293954874368,573943218570564864,14.774,0.5205,0.0224,0.922543,5409.0,,
12.9150082981176,85.4896151081586,573966892430430464,16.09,0.4953,0.0344,0.952136,5369.68,0.527,0.2648
10.563511037583,85.6291025006634,573983483887115264,17.549,0.5307,0.0986,1.553095,,,
10.9232313431588,85.2214756430145,573941844181066368,14.593,0.4464,0.0221,0.653725,6573.5,1.0903,0.5337
13.7101308460406,85.2144345898484,573939026682667776,16.156,0.4694,0.0409,0.964861,5381.0,0.4053,0.203
10.7007528341575,85.2142839641299,573936140464499072,19.194,0.1173,0.2581,2.110235,,,
11.0967177977935,85.2891573766778,573942531375797632,15.246,0.5015,0.0289,0.863843,5789.0,,
11.8878026326106,85.2989452663142,573943081131612544,17.619,0.4862,0.0989,1.515162,,,
11.9374667662815,85.239228814606,573941363144728832,14.394,0.5012,0.0215,1.219071,5038.67,,
12.1715556680504,85.2132332007633,573938300832101248,19.147,0.948,0.2385,2.051979,,,
11.3055561346256,85.3011111825748,573943970187610624,19.167,0.5748,0.3143,1.809727,,,
11.4864547400872,85.2915883425295,573943218570566528,14.048,0.5401,0.0177,0.703018,6308.75,,
11.0771567638255,85.2557168055988,573941942963004160,19.912,0.7191,0.4231,2.157812,,,
9.65391582681,85.1885632471623,573947547897641216,17.274,0.4801,0.0773,1.212099,,,
12.9021295481191,85.2001958747884,573938816228176384,19.103,-0.3599,0.347,2.219654,,,
9.6701989279503,85.1533078165692,573945928692594048,18.963,0.5941,0.2326,1.954577,,,
13.5132050893694,85.1960488629052,573938610069749120,18.66,0.5282,0.1846,1.741886,,,
11.706080541108,85.2332866026399,573941328784991488,16.885,0.3813,0.074,1.078733,5045.81,0.725,0.3575
11.6381244076896,85.2318648510445,573941500583683456,17.402,0.3458,0.0858,1.194922,,,
11.5662334574511,85.2262568631148,573941118330648960,17.987,0.4718,0.1292,1.371462,,,
10.5036958894045,85.2736433656657,573942256497893120,14.102,0.497,0.0209,1.239088,5045.0,,
12.3136052256165,85.2392344923378,573939851316243584,17.52,0.4898,0.0938,1.276632,,,
12.4514416379084,85.2413028999809,573939885675981824,14.741,0.5233,0.0236,0.936251,5430.5,,
13.2119355410962,85.4369230748489,573966205235666816,14.64,0.488,0.0181,1.243688,4997.25,,
11.5705672719313,85.2916428848701,573943218570567296,16.757,0.4851,0.0604,1.050194,5715.0,0.425,0.1993
11.7333160259537,85.2680206040939,573941672382352896,16.899,0.4401,0.0677,1.083305,5030.0,0.521,0.262
11.5582945612926,85.3362947883413,573943768326360832,15.083,0.5466,0.0273,0.879716,5661.34,1.0243,0.5015
9.3903934426613,85.1608506985674,573945963052333568,16.467,0.5349,0.0476,0.998323,5331.67,0.3032,0.1395
12.188309679621,85.2364845815396,573938442566970752,16.76,0.4679,0.0593,1.219078,5111.33,0.981,0.486
11.4355446201065,85.410404271731,573968198100311296,15.565,0.51,0.0327,0.898493,5479.72,,
13.4149793027543,85.1960870553487,573938678789225088,18.527,0.2846,0.1627,1.619963,,,
11.2616263743251,85.1630675023459,573935002297191168,16.243,0.5775,0.0452,0.958093,5411.33,0.1635,0.071
12.7457793208473,85.2474036001206,573939782596765696,19.482,1.0761,0.299,1.917629,,,
8.8894251071011,85.3535359695648,573955347558166400,15.045,0.5736,0.0254,0.852447,5763.5,0.584,0.288
10.8249964339122,85.3839708426285,573944867837966592,14.754,0.4874,0.0217,0.969705,5366.0,,
11.872869272122,85.3120737747621,573943115491345024,17.309,0.3623,0.0791,1.455067,,,
9.1023744545559,85.3579428829126,573955381917904640,15.503,0.4978,0.0281,0.870747,5771.5,0.5867,0.2917
12.5455480881903,85.243917926221,573939679517550848,15.275,0.532,0.0272,0.750979,6239.5,0.3265,0.159
12.0160697165994,85.3847713248902,573967373466603392,16.238,0.5452,0.0478,0.965782,5355.0,0.2297,0.109
11.1547750708041,85.1638301201429,573935002297190656,16.798,0.5606,0.0635,1.079022,5044.24,0.2465,0.128
10.9716379135563,85.1739434347383,573935758211438464,19.271,0.1569,0.2958,1.914171,,,
10.9883334892275,85.2384960708125,573941981620129280,15.451,0.5025,0.0319,0.908968,5446.33,0.811,0.403
11.409059749481,85.2119312825497,573941083970904448,17.971,0.3218,0.12,1.334002,,,
12.1858246670943,85.2013552661427,573938266472358912,18.249,0.4611,0.1366,1.55209,,,
12.9213036568044,85.4370655475212,573966273954961152,15.644,0.5503,0.0277,0.918805,5444.0,,
9.5095053459402,85.3668171402011,573955622436072832,17.513,0.5718,0.0823,1.238989,,,
13.0771750770272,85.3085054404491,573963800053852288,16.554,0.5365,0.0501,1.072914,5121.21,,
12.0813757296249,85.3114237485994,573943424728991488,14.801,0.5384,0.021,1.014546,5216.51,,
10.9540924918594,85.2599724001468,573942011682483328,17.01,0.5437,0.0682,1.14336,4951.75,,
11.6561976659826,85.2506269112578,573941633725361536,19.189,0.3925,0.2802,1.737875,,,
12.3990628681615,85.4307717572669,573967785783449088,15.568,0.4895,0.0282,0.886961,5838.73,0.604,0.298
12.6859765993903,85.1941600264923,573938060313929088,17.137,0.4749,0.0754,1.284126,,,
10.292118778667,85.2763722235174,573953900151965056,18.685,0.3733,0.1761,1.679823,,,
11.7250269328054,85.3049138160965,573943287290038528,16.513,0.5102,0.0561,1.180075,4939.88,,
8.7136158576281,85.149177370797,573946448386149760,17.427,0.4254,0.0771,1.470423,,,
10.9638677721673,85.2916898837853,573942531375794816,17.288,0.4841,0.0831,1.229183,,,
11.775965870225,85.2419353575612,573941431864201600,15.76,0.5773,0.0354,0.954955,5384.0,0.5352,0.258
13.2302942167383,85.0446377350224,573930363732475008,17.881,0.4377,0.114,1.378351,,,
9.9147446661509,85.2687454984541,573948269452104832,17.039,0.4068,0.0646,1.116707,5010.72,,
11.694590487133,85.350822370476,573943802686095104,14.87,0.5527,0.0227,0.905067,5393.0,,
13.3614495457974,85.4695286009307,573966716334642688,19.284,0.5044,0.2284,1.802929,,,
10.422592175836,85.2155914084314,573936106104757504,16.806,0.4912,0.0586,1.063976,5172.0,0.353,0.1497
12.0995873674105,85.2100989777624,573938300832099840,18.321,0.1599,0.1629,1.525745,,,
10.8666952420498,85.4364139353378,573968507337947136,15.446,0.5335,0.0274,0.867377,5771.5,0.4215,0.2195
11.0653675848745,85.4006621194056,573944936557437440,15.911,0.4661,0.0354,0.892273,5630.33,0.5165,0.261
11.8110780082985,85.3037687870017,573943287290039680,17.255,0.5508,0.0767,1.291262,,,
11.6800926634872,85.2682728706891,573941672382352256,15.137,0.4912,0.0285,0.885381,5815.66,,
10.1125429416179,85.268525881284,573953938808937216,16.625,0.579,0.0523,1.022989,5122.5,0.194,0.095
11.2677136149712,85.2331734636715,573941156986295424,15.929,0.5459,0.039,0.925479,5308.91,0.3953,0.2
13.1416279022059,85.189229124178,573938747508698112,18.368,0.6538,0.1505,1.959147,,,
11.3855908985865,85.2352180443686,573941191346033664,18.289,0.6852,0.1444,1.393776,,,
10.6898511603442,85.2575746240943,573942183481169792,19.039,0.668,0.2363,1.71485,,,
11.5978461336097,85.2126231782304,573940877812476288,17.56,0.5498,0.0943,1.203671,,,
12.2936621675084,85.2825194543391,573940087537171200,16.794,0.5055,0.065,1.063049,5167.19,0.4143,0.187
10.6473371560889,85.2237977300598,573936174824230912,13.394,0.4793,0.0153,1.159166,4961.67,,
13.5018796657929,85.2408834729958,573939129761846656,16.281,0.4933,0.0425,0.994663,5337.0,0.594,0.2977
12.443300832183,85.4371403860253,573967785783447424,17.335,0.3925,0.0738,1.218063,,,
10.8889583225281,85.3408545477219,573944283722430848,16.38,0.5856,0.0482,0.974604,5362.25,0.126,0.0528
11.306252672642,85.1730874598825,573935036656933888,18.405,0.3418,0.1692,1.794397,,,
13.4789639238594,85.2901244286015,573962975420320640,15.394,0.4855,0.0276,0.866509,5787.29,0.5193,0.3067
11.3462787488779,85.3308959460749,573944107626597120,18.87,0.2194,0.2047,2.192314,,,
11.0130759017405,85.3974297998257,573944936557438592,15.935,0.4959,0.0359,0.92983,5438.25,,
